Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE ANSLEY,2100000.0,1097.93,1913.0,2025-06-01,Resale,Strata,102.0,20588.0,Condominium,Freehold,11,Core Central Region,06 to 10,1.32327434333138,103.848835015461,33 MANDALAY ROAD THE ANSLEY SINGAPORE 308214,4.459842710119622,58.0,1,3,5,12,15,6
TRILIGHT,2500000.0,1087.16,2300.0,2025-06-01,Resale,Strata,101.0,24752.0,Condominium,Freehold,11,Core Central Region,11 to 15,1.31447883237245,103.839899712589,7 NEWTON ROAD TRILIGHT SINGAPORE 307945,3.693489005647367,58.0,3,1,2,14,10,5
GOLDHILL TOWERS,3830000.0,1550.02,2471.0,2025-06-01,Resale,Strata,144.0,26597.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.32063427888985,103.833512083526,38 GOLDHILL AVENUE GOLDHILL TOWERS SINGAPORE 309021,4.594035889452083,58.0,4,0,0,14,8,3
ROCHELLE AT NEWTON,3450000.0,1700.71,2029.0,2025-06-01,Resale,Strata,158.0,21835.0,Condominium,99 yrs lease commencing from 2008,11,Core Central Region,01 to 05,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,58.0,3,2,2,14,11,6
1 MOULMEIN RISE,2841625.0,1237.86,2296.0,2025-06-01,Resale,Strata,115.0,24710.0,Apartment,Freehold,11,Core Central Region,16 to 20,1.31908636997896,103.847053580169,1 MOULMEIN RISE 1 MOULMEIN RISE SINGAPORE 308143,4.014343248034238,58.0,1,3,4,14,12,7
PULLMAN RESIDENCES NEWTON,4100000.0,1377.79,2976.0,2025-06-01,New Sale,Strata,128.0,32031.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,58.0,3,1,2,14,10,6
THE GLYNDEBOURNE,5528888.0,2508.01,2204.0,2025-06-01,Resale,Strata,233.0,23729.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,58.0,4,0,0,14,6,4
LA MAISON,2550000.0,1259.39,2025.0,2025-06-01,Resale,Strata,117.0,21795.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31953348960235,103.847029859453,10 MOULMEIN RISE LA MAISON SINGAPORE 308125,4.063776423393345,58.0,1,3,4,14,13,7
THE TREVOSE,3389000.0,1894.46,1789.0,2025-06-01,Resale,Strata,176.0,19256.0,Condominium,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05,1.32302176043306,103.82529938582,60 TREVOSE CRESCENT THE TREVOSE SINGAPORE 298090,5.269266023284268,58.0,3,0,0,13,6,5
32 GILSTEAD,15000000.0,4219.49,3555.0,2025-06-01,New Sale,Strata,392.0,38265.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,58.0,3,1,3,14,12,7
SKY@ELEVEN,6000000.0,2712.53,2212.0,2025-06-01,Resale,Strata,252.0,23810.0,Condominium,Freehold,11,Core Central Region,06 to 10,1.33127079751604,103.841021896647,7 THOMSON LANE SKY@ELEVEN SINGAPORE 297725,5.451828930281204,58.0,4,1,3,12,15,2
PARK INFINIA AT WEE NAM,4080000.0,1689.95,2414.0,2025-06-01,Resale,Strata,157.0,25987.0,Condominium,Freehold,11,Core Central Region,21 to 25,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,58.0,3,2,2,14,11,6
26 NEWTON,1050000.0,473.62,2217.0,2025-06-01,Resale,Strata,44.0,23864.0,Apartment,Freehold,11,Core Central Region,16 to 20,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,58.0,3,2,2,14,13,6
WATTEN HILL,2550000.0,1345.5,1895.0,2025-06-01,Resale,Strata,125.0,20400.0,Condominium,Freehold,11,Core Central Region,-,1.33080602433021,103.809520144553,48 WATTEN VIEW WATTEN HILL SINGAPORE 287179,7.018102241408999,58.0,1,1,0,11,6,5
WATTEN HOUSE,5063000.0,1539.25,3289.0,2025-06-01,New Sale,Strata,143.0,35406.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,58.0,3,1,0,11,6,7
SHELFORD SUITES,2980000.0,1603.84,1858.0,2025-06-01,Resale,Strata,149.0,20000.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32660135432463,103.812654850327,16 SHELFORD ROAD SHELFORD SUITES SINGAPORE 288383,6.438582001199515,58.0,3,1,0,13,7,8
MIRO,1750000.0,1065.64,1642.0,2025-05-01,Resale,Strata,99.0,17677.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31393361941559,103.842380394708,1 LINCOLN ROAD MIRO SINGAPORE 308365,3.5524517086546736,57.0,3,2,2,14,11,6
D' IXORAS,1360000.0,839.59,1620.0,2025-05-01,Resale,Strata,78.0,17436.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.32411334495333,103.849040669227,23 MINBU ROAD D' IXORAS SINGAPORE 308172,4.551328531254225,57.0,2,3,5,12,18,4
WATTEN HOUSE,7968000.0,2368.08,3365.0,2025-05-01,New Sale,Strata,220.0,36218.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,57.0,3,1,0,11,6,7
32 GILSTEAD,15100000.0,4208.72,3588.0,2025-05-01,New Sale,Strata,391.0,38619.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,57.0,3,1,3,14,12,7
32 GILSTEAD,15100000.0,4219.49,3579.0,2025-05-01,New Sale,Strata,392.0,38520.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,57.0,3,1,3,14,12,7
THE GLYNDEBOURNE,5525000.0,2669.47,2070.0,2025-05-01,Resale,Strata,248.0,22278.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,57.0,4,0,0,14,6,4
RESIDENCES @ EVELYN,3818000.0,1528.49,2498.0,2025-05-01,Resale,Strata,142.0,26887.0,Condominium,Freehold,11,Core Central Region,21 to 25,1.31548497427322,103.839467418834,17 EVELYN ROAD RESIDENCES @ EVELYN SINGAPORE 309306,3.814435565431148,57.0,3,1,2,14,12,6
26 NEWTON,1250000.0,559.73,2233.0,2025-05-01,Resale,Strata,52.0,24038.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,57.0,3,2,2,14,13,6
RESIDENCES @ EVELYN,2600000.0,1108.69,2345.0,2025-05-01,Resale,Strata,103.0,25243.0,Condominium,Freehold,11,Core Central Region,16 to 20,1.31548497427322,103.839467418834,17 EVELYN ROAD RESIDENCES @ EVELYN SINGAPORE 309306,3.814435565431148,57.0,3,1,2,14,12,6
SOLEIL @ SINARAN,1828000.0,958.0,1908.0,2025-05-01,Resale,Strata,89.0,20539.0,Condominium,99 yrs lease commencing from 2006,11,Core Central Region,06 to 10,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,57.0,1,1,4,14,14,7
L'VIV,2200000.0,1001.05,2198.0,2025-05-01,Resale,Strata,93.0,23656.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,57.0,3,1,2,14,12,6
THE GLYNDEBOURNE,3500000.0,1474.67,2373.0,2025-05-01,Resale,Strata,137.0,25547.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,57.0,4,0,0,14,6,4
HILLCREST ARCADIA,3370000.0,2744.82,1228.0,2025-05-01,Resale,Strata,255.0,13216.0,Condominium,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05,1.33377798542711,103.808806606762,255 ARCADIA ROAD HILLCREST ARCADIA SINGAPORE 289850,7.319529262671842,57.0,1,0,0,9,6,5
AMARYLLIS VILLE,1950000.0,958.0,2035.0,2025-05-01,Resale,Strata,89.0,21910.0,Condominium,99 yrs lease commencing from 1997,11,Core Central Region,16 to 20,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,57.0,3,2,2,14,13,6
THE GLYNDEBOURNE,7438000.0,3541.36,2100.0,2025-05-01,Resale,Strata,329.0,22608.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,57.0,4,0,0,14,6,4
VIVA,5180000.0,1991.34,2601.0,2025-05-01,Resale,Strata,185.0,28000.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,57.0,3,2,2,14,13,6
NEWTON SUITES,3040000.0,1237.86,2456.0,2025-05-01,Resale,Strata,115.0,26435.0,Apartment,Freehold,11,Core Central Region,21 to 25,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,57.0,3,2,3,14,13,7
PULLMAN RESIDENCES NEWTON,2000000.0,667.37,2997.0,2025-05-01,Sub Sale,Strata,62.0,32258.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,57.0,3,1,2,14,10,6
THE ANSLEY,1900000.0,1011.82,1878.0,2025-05-01,Resale,Strata,94.0,20213.0,Condominium,Freehold,11,Core Central Region,06 to 10,1.32327434333138,103.848835015461,33 MANDALAY ROAD THE ANSLEY SINGAPORE 308214,4.459842710119622,57.0,1,3,5,12,15,6
WATTEN HOUSE,5011000.0,1539.25,3255.0,2025-05-01,New Sale,Strata,143.0,35042.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,57.0,3,1,0,11,6,7
WATTEN HOUSE,5006000.0,1539.25,3252.0,2025-05-01,New Sale,Strata,143.0,35007.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,57.0,3,1,0,11,6,7
VIVA,5020000.0,1959.05,2562.0,2025-05-01,Resale,Strata,182.0,27582.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,57.0,3,2,2,14,13,6
SKY@ELEVEN,5230000.0,2271.2,2303.0,2025-04-01,Resale,Strata,211.0,24787.0,Condominium,Freehold,11,Core Central Region,36 to 40,1.33127079751604,103.841021896647,7 THOMSON LANE SKY@ELEVEN SINGAPORE 297725,5.451828930281204,56.0,4,1,3,12,15,2
THOMSON 800,3080000.0,1625.36,1895.0,2025-04-01,Resale,Strata,151.0,20397.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.3411028334318,103.838741075921,808 THOMSON ROAD THOMSON 800 SINGAPORE 298190,6.567971581242121,56.0,4,1,0,13,13,2
SANCTUARY@NEWTON,2910000.0,1054.87,2759.0,2025-04-01,New Sale,Strata,98.0,29694.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31602422236802,103.84157165109,2 SURREY ROAD SANCTUARY@NEWTON (U/C) SINGAPORE 307742,3.799414011967981,56.0,3,2,2,14,13,7
WATTEN HOUSE,4990000.0,1539.25,3242.0,2025-04-01,New Sale,Strata,143.0,34895.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,56.0,3,1,0,11,6,7
PARK INFINIA AT WEE NAM,3760000.0,1689.95,2225.0,2025-04-01,Resale,Strata,157.0,23949.0,Condominium,Freehold,11,Core Central Region,11 to 15,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,56.0,3,2,2,14,11,6
SOLEIL @ SINARAN,2640000.0,1097.93,2405.0,2025-04-01,Resale,Strata,102.0,25882.0,Condominium,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,56.0,1,1,4,14,14,7
TRILIGHT,2670000.0,1087.16,2456.0,2025-04-01,Resale,Strata,101.0,26436.0,Condominium,Freehold,11,Core Central Region,16 to 20,1.31447883237245,103.839899712589,7 NEWTON ROAD TRILIGHT SINGAPORE 307945,3.693489005647367,56.0,3,1,2,14,10,5
6 DERBYSHIRE,2240000.0,1011.82,2214.0,2025-04-01,Resale,Strata,94.0,23830.0,Condominium,Freehold,11,Core Central Region,06 to 10,1.31568172551155,103.845880417376,6 DERBYSHIRE ROAD 6 DERBYSHIRE SINGAPORE 309462,3.6584167943606625,56.0,3,2,2,14,13,6
SOLEIL @ SINARAN,3700000.0,1722.24,2148.0,2025-04-01,Resale,Strata,160.0,23125.0,Condominium,99 yrs lease commencing from 2006,11,Core Central Region,06 to 10,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,56.0,1,1,4,14,14,7
MINBU VILLA,3100000.0,2518.78,1231.0,2025-04-01,Resale,Strata,234.0,13248.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.32578698013765,103.848059253669,56 MINBU ROAD MINBU VILLA SINGAPORE 308185,4.742470181311283,56.0,2,2,4,12,20,3
CUBE 8,2880000.0,1474.67,1953.0,2025-04-01,Resale,Strata,137.0,21022.0,Condominium,Freehold,11,Core Central Region,21 to 25,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,56.0,3,0,3,12,14,4
THE AXIS,1438000.0,818.06,1758.0,2025-04-01,Resale,Strata,76.0,18921.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.32462194319897,103.849957588255,47 MANDALAY ROAD THE AXIS SINGAPORE 308227,4.6038020641452535,56.0,2,3,4,12,19,4
368 THOMSON,1765000.0,871.88,2024.0,2025-04-01,Resale,Strata,81.0,21790.0,Condominium,Freehold,11,Core Central Region,21 to 25,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,56.0,3,0,3,12,16,4
D'EVELYN,2668000.0,1280.92,2083.0,2025-04-01,Resale,Strata,119.0,22420.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31675903918365,103.839662106935,18 EVELYN ROAD D' EVELYN SINGAPORE 309307,3.9403934920901262,56.0,3,1,2,14,12,7
HILLCREST PARK,2000000.0,1151.75,1736.0,2025-04-01,Resale,Strata,107.0,18692.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.32993938799652,103.807632998932,56 HILLCREST ROAD HILLCREST PARK SINGAPORE 288927,7.08752375045944,56.0,1,1,0,11,6,6
SUITES @ NEWTON,1420000.0,764.24,1858.0,2025-04-01,Resale,Strata,71.0,20000.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31640035574617,103.841671833933,1 SURREY ROAD SUITES @ NEWTON SINGAPORE 307740,3.8363724273902986,56.0,3,2,2,14,13,7
TEN @ SUFFOLK,2000000.0,1119.46,1787.0,2025-04-01,Resale,Strata,104.0,19231.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.3145899979855,103.844453396673,10 SUFFOLK ROAD TEN @ SUFFOLK SINGAPORE 307786,3.5682333304887677,56.0,4,2,2,14,12,6
MANDALE HEIGHTS,2560000.0,1345.5,1903.0,2025-04-01,Resale,Strata,125.0,20480.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.32433421345059,103.849717961403,45 MANDALAY ROAD MANDALE HEIGHTS SINGAPORE 308225,4.572750960660567,56.0,2,3,4,12,19,4
NEWTON SUITES,1810800.0,796.54,2273.0,2025-04-01,Resale,Strata,74.0,24470.0,Apartment,Freehold,11,Core Central Region,16 to 20,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,56.0,3,2,3,14,13,7
THE ARCADIA,4250000.0,3735.11,1138.0,2025-04-01,Resale,Strata,347.0,12248.0,Condominium,99 yrs lease commencing from 1979,11,Core Central Region,06 to 10,1.33337474399547,103.811275631559,235 ARCADIA ROAD THE ARCADIA SINGAPORE 289843,7.111379394487015,56.0,1,0,0,9,6,5
ZEDGE,1250000.0,699.66,1787.0,2025-04-01,Resale,Strata,65.0,19231.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.32242172407521,103.848172032797,2 AKYAB ROAD ZEDGE SINGAPORE 309973,4.370398222376426,56.0,1,3,4,12,14,7
THE GLYNDEBOURNE,5000000.0,2174.33,2300.0,2025-04-01,Resale,Strata,202.0,24752.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,56.0,4,0,0,14,6,4
TREVOSE PARK,3550000.0,1700.71,2087.0,2025-04-01,Resale,Strata,158.0,22468.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32530422394989,103.825473045143,68 TREVOSE CRESCENT TREVOSE PARK SINGAPORE 298069,5.472884262180392,56.0,2,0,0,12,6,5
THOMSON 800,5380000.0,3831.98,1404.0,2025-04-01,Resale,Strata,356.0,15112.0,Condominium,Freehold,11,Core Central Region,16 to 20,1.3411028334318,103.838741075921,808 THOMSON ROAD THOMSON 800 SINGAPORE 298190,6.567971581242121,56.0,4,1,0,13,13,2
VIVA,3600000.0,1345.5,2676.0,2025-04-01,Resale,Strata,125.0,28800.0,Condominium,Freehold,11,Core Central Region,16 to 20,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,56.0,3,2,2,14,13,6
GOLDHILL TOWERS,3650000.0,1550.02,2355.0,2025-04-01,Resale,Strata,144.0,25347.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.32063427888985,103.833512083526,38 GOLDHILL AVENUE GOLDHILL TOWERS SINGAPORE 309021,4.594035889452083,56.0,4,0,0,14,8,3
THE AXIS,1460000.0,818.06,1785.0,2025-04-01,Resale,Strata,76.0,19211.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.32462194319897,103.849957588255,47 MANDALAY ROAD THE AXIS SINGAPORE 308227,4.6038020641452535,56.0,2,3,4,12,19,4
MANDALAY TOWERS,3930000.0,2508.01,1567.0,2025-04-01,Resale,Strata,233.0,16867.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.32383858491685,103.848790804964,39 MANDALAY ROAD MANDALAY TOWERS SINGAPORE 308216,4.522408609033999,56.0,2,3,5,12,17,5
6 DERBYSHIRE,2408000.0,1011.82,2380.0,2025-04-01,Resale,Strata,94.0,25617.0,Condominium,Freehold,11,Core Central Region,11 to 15,1.31568172551155,103.845880417376,6 DERBYSHIRE ROAD 6 DERBYSHIRE SINGAPORE 309462,3.6584167943606625,56.0,3,2,2,14,13,6
GLOUCESTER MANSIONS,2400000.0,1162.51,2064.0,2025-04-01,Resale,Strata,108.0,22222.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31369315585356,103.840387458086,10 NEWTON ROAD GLOUCESTER MANSIONS SINGAPORE 307947,3.5935288260621085,56.0,3,1,2,14,10,5
SUITES @ SURREY,1688000.0,893.41,1889.0,2025-04-01,Resale,Strata,83.0,20337.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31595167560923,103.841854612829,6 SURREY ROAD SUITES @ SURREY SINGAPORE 307745,3.783111193822046,56.0,3,2,2,14,13,7
SANCTUARY@NEWTON,3460000.0,1205.57,2870.0,2025-04-01,New Sale,Strata,112.0,30893.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.31602422236802,103.84157165109,2 SURREY ROAD SANCTUARY@NEWTON (U/C) SINGAPORE 307742,3.799414011967981,56.0,3,2,2,14,13,7
TREVOSE PARK,3328333.0,1679.18,1982.0,2025-04-01,Resale,Strata,156.0,21335.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32530422394989,103.825473045143,68 TREVOSE CRESCENT TREVOSE PARK SINGAPORE 298069,5.472884262180392,56.0,2,0,0,12,6,5
VILLA DES FLORES,2450000.0,1388.56,1764.0,2025-04-01,Resale,Strata,129.0,18992.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32477895626053,103.837103239546,125 WHITLEY ROAD VILLA DES FLORES SINGAPORE 297820,4.871710406887163,56.0,2,0,2,12,10,4
SKY@ELEVEN,6100000.0,2820.17,2163.0,2025-04-01,Resale,Strata,262.0,23282.0,Condominium,Freehold,11,Core Central Region,26 to 30,1.33127079751604,103.841021896647,7 THOMSON LANE SKY@ELEVEN SINGAPORE 297725,5.451828930281204,56.0,4,1,3,12,15,2
VILLA CHANCERY,4480000.0,2055.92,2179.0,2025-04-01,Resale,Strata,191.0,23455.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32356073869496,103.838750321504,39 CHANCERY LANE VILLA CHANCERY SINGAPORE 309568,4.687614447746414,56.0,2,0,4,13,12,5
PULLMAN RESIDENCES NEWTON,3938000.0,1162.51,3387.0,2025-04-01,Sub Sale,Strata,108.0,36463.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,56.0,3,1,2,14,10,6
PARK INFINIA AT WEE NAM,6500000.0,3283.02,1980.0,2025-04-01,Resale,Strata,305.0,21311.0,Condominium,Freehold,11,Core Central Region,26 to 30,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,56.0,3,2,2,14,11,6
ZEDGE,1800000.0,914.94,1967.0,2025-04-01,Resale,Strata,85.0,21176.0,Apartment,Freehold,11,Core Central Region,11 to 15,1.32242172407521,103.848172032797,2 AKYAB ROAD ZEDGE SINGAPORE 309973,4.370398222376426,56.0,1,3,4,12,14,7
10 EVELYN,2120000.0,753.48,2814.0,2025-04-01,Resale,Strata,70.0,30286.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31615491830399,103.840533848314,10 EVELYN ROAD 10 EVELYN SINGAPORE 309312,3.846689837882823,56.0,3,1,2,14,13,8
MINBU VILLA,3180000.0,2335.79,1361.0,2025-04-01,Resale,Strata,217.0,14654.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.32578698013765,103.848059253669,56 MINBU ROAD MINBU VILLA SINGAPORE 308185,4.742470181311283,56.0,2,2,4,12,20,3
SOLEIL @ SINARAN,3525000.0,1722.24,2047.0,2025-04-01,Resale,Strata,160.0,22031.0,Condominium,99 yrs lease commencing from 2006,11,Core Central Region,01 to 05,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,56.0,1,1,4,14,14,7
368 THOMSON,1750000.0,871.88,2007.0,2025-04-01,Resale,Strata,81.0,21605.0,Condominium,Freehold,11,Core Central Region,21 to 25,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,56.0,3,0,3,12,16,4
WATTEN HOUSE,6268000.0,1851.41,3386.0,2025-04-01,New Sale,Strata,172.0,36442.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,56.0,3,1,0,11,6,7
PARK INFINIA AT WEE NAM,3380000.0,1463.9,2309.0,2025-04-01,Resale,Strata,136.0,24853.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,56.0,3,2,2,14,11,6
SANCTUARY@NEWTON,2270000.0,807.3,2812.0,2025-03-01,New Sale,Strata,75.0,30267.0,Apartment,Freehold,11,Core Central Region,06 to 10,1.31602422236802,103.84157165109,2 SURREY ROAD SANCTUARY@NEWTON (U/C) SINGAPORE 307742,3.799414011967981,55.0,3,2,2,14,13,7
32 GILSTEAD,13000000.0,3821.22,3402.0,2025-03-01,New Sale,Strata,355.0,36620.0,Apartment,Freehold,11,Core Central Region,01 to 05,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,55.0,3,1,3,14,12,7
ADAM PARK CONDOMINIUM,1820000.0,893.41,2037.0,2025-03-01,Resale,Strata,83.0,21928.0,Condominium,Freehold,11,Core Central Region,01 to 05,1.32804489589413,103.813395586111,27A ADAM ROAD ADAM PARK CONDOMINIUM SINGAPORE 289900,6.5056226819707295,55.0,3,1,0,13,7,8
ROCHELLE AT NEWTON,3820000.0,1905.23,2005.0,2025-03-01,Resale,Strata,177.0,21582.0,Condominium,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,55.0,3,2,2,14,11,6
